,Compound,Positive,Negative,Neutral
727,-0.0258,0.063,0.064,0.873
728,-0.7003,0.0,0.172,0.828
729,0.4019,1.0,0.0,0.0
730,0.0,0.0,0.0,1.0
731,0.0,0.0,0.0,1.0
732,0.0,0.0,0.0,1.0
733,-0.3182,0.152,0.218,0.63
734,0.0,0.0,0.0,1.0
735,0.7871,0.17,0.0,0.83
736,0.6588,0.386,0.0,0.614
737,0.0,0.0,0.0,1.0
738,0.2023,0.157,0.0,0.843
739,-0.5819,0.0,0.166,0.834
740,0.0516,0.105,0.098,0.797
741,0.7269,0.319,0.0,0.681
742,0.0,0.0,0.0,1.0
743,0.0,0.0,0.0,1.0
744,0.0,0.0,0.0,0.0
745,0.7375,0.26,0.101,0.639
746,0.6588,0.815,0.0,0.185
747,0.0,0.0,0.0,1.0
748,0.9127,0.215,0.022,0.763
749,0.2732,0.189,0.0,0.811
750,0.0,0.0,0.0,1.0
751,0.0,0.0,0.0,1.0
752,-0.2263,0.07,0.109,0.821
753,0.8176,0.68,0.0,0.32
754,0.4019,1.0,0.0,0.0
755,0.296,0.216,0.0,0.784
756,0.8731,0.318,0.061,0.621
757,-0.25,0.126,0.241,0.632
758,0.6249,0.177,0.0,0.823
759,0.0,0.0,0.0,1.0
760,0.4019,1.0,0.0,0.0
761,0.8588,0.576,0.0,0.424
762,-0.5719,0.0,0.251,0.749
763,0.4588,0.333,0.0,0.667
764,0.0,0.0,0.0,1.0
765,0.4574,0.2,0.0,0.8
766,-0.1027,0.0,0.062,0.938
767,0.5709,0.276,0.185,0.539
768,0.0,0.0,0.0,1.0
769,0.5551,0.642,0.0,0.358
770,0.5994,0.163,0.0,0.837
771,0.0,0.0,0.0,1.0
772,-0.743,0.0,0.36,0.64
773,0.0,0.0,0.0,1.0
774,0.1406,0.046,0.032,0.922
775,0.0276,0.203,0.195,0.602
776,0.4767,0.131,0.085,0.784
777,0.6808,0.355,0.0,0.645
778,-0.7184,0.0,0.24,0.76
779,-0.872,0.095,0.234,0.672
780,-0.2732,0.201,0.202,0.597
781,-0.2247,0.095,0.135,0.769
782,-0.473,0.0,0.104,0.896
783,0.0,0.0,0.0,1.0
784,-0.0772,0.038,0.044,0.919
785,0.0,0.0,0.0,1.0
786,0.4576,0.125,0.0,0.875
787,0.2732,0.167,0.089,0.743
788,-0.4215,0.088,0.218,0.694
789,0.6696,0.473,0.0,0.527
790,0.0,0.0,0.0,1.0
791,0.6588,0.815,0.0,0.185
792,0.0,0.0,0.0,1.0
793,0.7096,0.173,0.0,0.827
794,0.0,0.0,0.0,1.0
795,0.5267,0.133,0.051,0.816
796,0.6597,0.157,0.0,0.843
797,0.0,0.0,0.0,1.0
798,0.4404,0.326,0.0,0.674
799,-0.7643,0.0,0.219,0.781
800,0.8922,0.18,0.0,0.82
801,0.34,0.211,0.0,0.789
802,0.2023,0.31,0.0,0.69
803,0.0,0.0,0.0,1.0
804,0.8047,0.345,0.057,0.598
805,0.0,0.0,0.0,0.0
806,0.0,0.0,0.0,0.0
807,0.6249,0.369,0.0,0.631
808,0.5888,0.244,0.0,0.756
809,0.3182,0.161,0.0,0.839
810,0.0,0.0,0.0,1.0
811,0.7645,0.268,0.0,0.732
812,0.0,0.0,0.0,1.0
813,-0.2047,0.0,0.141,0.859
814,0.3182,0.141,0.0,0.859
815,0.0,0.0,0.0,1.0
816,0.6249,0.506,0.0,0.494
817,0.0,0.0,0.0,0.0
818,0.0,0.0,0.0,1.0
819,-0.296,0.0,0.239,0.761
820,0.0,0.0,0.0,1.0
821,0.0,0.0,0.0,1.0
822,0.5562,0.234,0.0,0.766
823,0.3612,0.556,0.0,0.444
824,0.6696,0.733,0.0,0.267
825,0.4588,1.0,0.0,0.0
826,0.4926,0.615,0.0,0.385
827,0.3182,0.434,0.0,0.566
828,0.0754,0.071,0.061,0.868
829,0.3182,0.187,0.0,0.813
830,0.6249,0.804,0.0,0.196
831,0.8425,0.221,0.0,0.779
832,0.4404,0.071,0.0,0.929
833,0.3612,0.263,0.0,0.737
834,0.5267,0.386,0.0,0.614
835,0.4588,0.136,0.0,0.864
836,-0.6705,0.0,0.244,0.756
837,0.296,1.0,0.0,0.0
838,0.8858,0.306,0.055,0.639
839,-0.5994,0.03,0.139,0.831
840,0.0,0.0,0.0,1.0
841,0.0,0.0,0.0,1.0
842,0.6369,0.51,0.0,0.49
843,0.7177,0.5,0.0,0.5
844,0.0,0.0,0.0,1.0
845,0.4019,0.574,0.0,0.426
846,0.6588,0.239,0.0,0.761
847,0.4779,0.152,0.054,0.794
848,0.644,0.24,0.128,0.633
849,0.4404,0.293,0.0,0.707
850,0.7263,0.465,0.0,0.535
851,0.0,0.0,0.0,1.0
852,0.4019,1.0,0.0,0.0
853,0.0,0.0,0.0,1.0
854,0.0,0.0,0.0,1.0
855,0.1779,0.201,0.151,0.647
856,0.967,0.346,0.0,0.654
857,0.4215,0.484,0.194,0.323
858,0.2942,0.252,0.202,0.546
859,0.4215,1.0,0.0,0.0
860,0.7543,0.244,0.0,0.756
861,0.0,0.0,0.0,1.0
862,0.1655,0.051,0.0,0.949
863,0.3182,0.365,0.0,0.635
864,-0.128,0.0,0.07,0.93
865,-0.34,0.0,0.179,0.821
866,0.0,0.0,0.0,1.0
867,0.4939,0.114,0.061,0.825
868,0.0,0.0,0.0,0.0
869,0.3182,0.277,0.0,0.723
870,0.0,0.0,0.0,1.0
871,0.0,0.0,0.0,1.0
872,0.7579,0.228,0.0,0.772
873,0.4201,0.736,0.0,0.264
874,0.2003,0.164,0.121,0.715
875,0.9484,0.42,0.032,0.547
876,0.3612,0.2,0.0,0.8
877,0.0,0.0,0.0,1.0
878,-0.4215,0.0,0.104,0.896
879,0.3182,0.133,0.0,0.867
880,0.2732,0.062,0.0,0.938
881,0.0,0.0,0.0,1.0
882,0.0,0.0,0.0,1.0
883,0.0,0.0,0.0,1.0
884,0.0,0.0,0.0,0.0
885,0.3182,1.0,0.0,0.0
886,0.4215,1.0,0.0,0.0
887,0.431,0.74,0.0,0.26
888,0.0,0.0,0.0,1.0
889,0.0,0.0,0.0,1.0
890,0.0,0.0,0.0,1.0
891,0.0,0.0,0.0,1.0
892,0.4588,1.0,0.0,0.0
893,0.3612,0.556,0.0,0.444
894,0.0757,0.267,0.238,0.495
895,0.0,0.0,0.0,1.0
896,0.5023,0.289,0.0,0.711
897,0.0,0.0,0.0,1.0
898,0.4215,1.0,0.0,0.0
899,0.6486,0.164,0.0,0.836
900,-0.3818,0.104,0.221,0.676
901,0.0,0.0,0.0,0.0
902,0.0,0.0,0.0,1.0
903,0.0,0.0,0.0,1.0
904,0.1406,0.181,0.0,0.819
905,0.0,0.0,0.0,1.0
906,0.0,0.0,0.0,1.0
907,0.1531,0.242,0.0,0.758
908,0.0,0.0,0.0,1.0
909,-0.3612,0.0,0.333,0.667
910,0.3612,0.161,0.0,0.839
911,0.7003,1.0,0.0,0.0
912,0.0,0.0,0.0,1.0
913,0.4572,0.499,0.0,0.501
914,0.4939,0.762,0.0,0.238
915,0.4019,1.0,0.0,0.0
916,-0.5106,0.0,0.32,0.68
917,0.4019,1.0,0.0,0.0
918,0.4588,1.0,0.0,0.0
919,0.4404,0.492,0.0,0.508
920,0.0,0.0,0.0,1.0
921,0.0,0.0,0.0,1.0
922,0.6248,0.376,0.114,0.51
923,0.0772,0.061,0.0,0.939
924,0.0,0.0,0.0,1.0
925,0.4019,1.0,0.0,0.0
926,0.0,0.0,0.0,1.0
927,0.4588,1.0,0.0,0.0
928,-0.4963,0.0,0.113,0.887
929,0.4588,1.0,0.0,0.0
930,0.3612,0.09,0.035,0.875
931,0.1586,0.092,0.037,0.871
932,0.4926,1.0,0.0,0.0
933,0.4902,0.284,0.0,0.716
934,0.5667,0.118,0.0,0.882
935,0.2023,0.31,0.0,0.69
936,0.7178,0.353,0.0,0.647
937,0.8375,0.478,0.112,0.41
938,0.4215,1.0,0.0,0.0
939,0.4215,0.286,0.0,0.714
940,0.296,1.0,0.0,0.0
941,0.4939,0.516,0.0,0.484
942,0.0,0.0,0.0,1.0
943,0.3182,1.0,0.0,0.0
944,0.296,0.128,0.0,0.872
945,0.1682,0.079,0.037,0.883
946,0.775,0.23,0.061,0.709
947,0.1513,0.242,0.0,0.758
948,0.2556,0.152,0.112,0.736
949,0.4019,1.0,0.0,0.0
950,0.4019,1.0,0.0,0.0
951,0.0,0.0,0.0,1.0
952,0.7717,0.606,0.0,0.394
953,0.0,0.0,0.0,1.0
954,0.296,0.103,0.049,0.848
955,0.6124,0.152,0.0,0.848
956,0.1796,0.163,0.132,0.705
957,0.6124,0.162,0.0,0.838
958,0.128,0.257,0.212,0.531
959,0.6369,0.512,0.0,0.488
960,0.1655,0.355,0.0,0.645
961,0.4404,0.744,0.0,0.256
962,0.5106,0.18,0.0,0.82
963,0.0,0.0,0.0,1.0
964,-0.4576,0.0,0.428,0.572
965,0.0,0.0,0.0,1.0
966,0.8154,0.248,0.101,0.65
967,0.0,0.0,0.0,1.0
968,0.4215,0.237,0.0,0.763
969,-0.4019,0.0,0.213,0.787
970,0.6588,0.815,0.0,0.185
971,0.0,0.0,0.0,1.0
972,-0.5267,0.06,0.207,0.733
973,0.0,0.0,0.0,1.0
974,0.296,1.0,0.0,0.0
975,0.0,0.0,0.0,1.0
976,0.0,0.0,0.0,1.0
977,0.0,0.0,0.0,1.0
978,0.0,0.0,0.0,1.0
979,0.0,0.0,0.0,1.0
980,0.0,0.0,0.0,0.0
981,0.3612,0.116,0.0,0.884
982,0.3182,0.697,0.0,0.303
983,0.4404,0.744,0.0,0.256
984,0.4019,0.403,0.0,0.597
985,0.4404,0.744,0.0,0.256
986,0.0,0.0,0.0,1.0
987,0.7096,0.396,0.0,0.604
988,0.3802,0.722,0.0,0.278
989,0.3818,0.11,0.0,0.89
990,0.5927,0.133,0.0,0.867
991,0.4939,0.122,0.0,0.878
992,0.6969,0.326,0.0,0.674
993,0.4019,0.197,0.0,0.803
994,0.3612,0.2,0.0,0.8
995,-0.4767,0.207,0.295,0.498
996,0.4215,1.0,0.0,0.0
997,0.6249,0.506,0.0,0.494
998,0.0,0.0,0.0,1.0
999,0.0,0.0,0.0,1.0
1000,0.743,0.259,0.0,0.741
1001,0.1761,0.402,0.0,0.598
1002,0.0,0.0,0.0,1.0
1003,0.9056,0.486,0.0,0.514
1004,-0.5859,0.0,0.179,0.821
1005,0.0,0.0,0.0,1.0
1006,-0.0516,0.245,0.265,0.49
1007,0.6808,0.848,0.0,0.152
1008,0.296,0.058,0.0,0.942
1009,0.0,0.0,0.0,1.0
1010,0.4019,1.0,0.0,0.0
1011,0.0,0.0,0.0,1.0
1012,0.4404,0.162,0.0,0.838
1013,0.3182,1.0,0.0,0.0
1014,-0.296,0.0,0.423,0.577
1015,0.1779,0.147,0.117,0.736
1016,0.4939,0.242,0.0,0.758
1017,0.7717,0.401,0.0,0.599
1018,0.5983,0.273,0.0,0.727
1019,0.0,0.0,0.0,1.0
1020,0.6981,0.303,0.0,0.697
1021,0.4588,0.176,0.0,0.824
1022,0.3182,0.365,0.0,0.635
1023,0.0,0.0,0.0,1.0
1024,0.0,0.0,0.0,1.0
1025,0.0,0.0,0.0,0.0
1026,0.0,0.0,0.0,1.0
1027,0.4215,1.0,0.0,0.0
1028,0.7964,0.184,0.0,0.816
1029,0.7178,0.353,0.0,0.647
1030,0.4927,0.151,0.0,0.849
1031,0.0,0.0,0.0,0.0
1032,0.0,0.0,0.0,1.0
1033,-0.2111,0.121,0.164,0.716
1034,0.0,0.0,0.0,1.0
1035,0.0,0.0,0.0,1.0
1036,-0.1855,0.0,0.062,0.938
1037,0.8271,0.2,0.031,0.769
1038,0.0,0.0,0.0,1.0
1039,0.4588,1.0,0.0,0.0
1040,0.0,0.0,0.0,1.0
1041,0.0,0.0,0.0,1.0
1042,-0.296,0.0,0.099,0.901
1043,0.0,0.0,0.0,1.0
1044,-0.296,0.0,0.18,0.82
1045,0.5267,0.118,0.0,0.882
1046,0.4019,1.0,0.0,0.0
1047,0.0,0.0,0.0,1.0
1048,0.0,0.0,0.0,1.0
1049,0.4588,0.3,0.0,0.7
1050,-0.4439,0.0,0.369,0.631
1051,0.0,0.0,0.0,1.0
1052,0.0,0.0,0.0,1.0
1053,0.9359,0.641,0.0,0.359
1054,0.0,0.0,0.0,1.0
1055,0.743,0.759,0.0,0.241
1056,0.0,0.0,0.0,1.0
1057,0.0,0.0,0.0,1.0
1058,0.296,1.0,0.0,0.0
1059,-0.4019,0.0,0.162,0.838
1060,-0.296,0.0,0.049,0.951
1061,0.0,0.0,0.0,1.0
1062,0.0,0.0,0.0,0.0
1063,0.0,0.0,0.0,0.0
1064,-0.0772,0.0,0.245,0.755
1065,0.296,1.0,0.0,0.0
1066,0.0,0.0,0.0,1.0
1067,0.0,0.0,0.0,0.0
1068,0.296,0.198,0.0,0.802
1069,0.3182,1.0,0.0,0.0
1070,0.0,0.0,0.0,1.0
1071,0.8826,0.251,0.027,0.722
1072,0.0,0.0,0.0,1.0
1073,0.4588,0.231,0.0,0.769
1074,-0.3182,0.0,0.535,0.465
1075,0.0,0.0,0.0,1.0
1076,0.9029,0.3,0.096,0.604
1077,0.6597,0.278,0.0,0.722
1078,-0.3818,0.0,0.565,0.435
1079,0.0,0.0,0.0,1.0
1080,-0.34,0.042,0.15,0.809
1081,-0.8,0.085,0.237,0.678
1082,0.4215,0.083,0.0,0.917
1083,-0.4939,0.0,0.1,0.9
1084,0.296,1.0,0.0,0.0
1085,0.2368,0.075,0.028,0.897
1086,0.7351,0.199,0.09,0.711
1087,0.0,0.0,0.0,1.0
1088,0.4019,0.231,0.0,0.769
1089,-0.3412,0.0,0.074,0.926
1090,0.25,0.344,0.24,0.417
1091,0.0,0.0,0.0,1.0
1092,-0.296,0.0,0.104,0.896
1093,0.0,0.0,0.0,1.0
1094,0.0,0.0,0.0,1.0
1095,0.4767,0.279,0.0,0.721
1096,-0.1027,0.24,0.375,0.385
1097,0.6369,0.512,0.0,0.488
1098,0.4939,0.762,0.0,0.238
1099,0.4404,0.744,0.0,0.256
1100,0.0,0.0,0.0,1.0
1101,0.0,0.0,0.0,1.0
1102,-0.0258,0.0,0.052,0.948
1103,-0.34,0.042,0.087,0.871
1104,0.2732,0.149,0.0,0.851
1105,0.0,0.0,0.0,1.0
1106,-0.6124,0.028,0.106,0.866
1107,0.6908,0.562,0.0,0.438
1108,0.0,0.0,0.0,1.0
1109,-0.3182,0.0,0.173,0.827
1110,0.4215,0.097,0.0,0.903
1111,0.0,0.0,0.0,1.0
1112,0.0,0.0,0.0,1.0
1113,0.3818,0.419,0.0,0.581
1114,0.6705,0.2,0.0,0.8
1115,0.7845,0.441,0.0,0.559
1116,-0.0258,0.308,0.411,0.28
1117,0.5267,0.459,0.0,0.541
1118,0.0,0.0,0.0,1.0
1119,-0.0772,0.117,0.076,0.807
1120,-0.567,0.072,0.139,0.789
1121,0.0,0.0,0.0,1.0
1122,-0.126,0.0,0.13,0.87
1123,0.0,0.0,0.0,1.0
1124,0.0,0.0,0.0,1.0
1125,0.4215,0.189,0.0,0.811
1126,0.0,0.0,0.0,1.0
1127,0.0,0.0,0.0,0.0
1128,0.7777,0.438,0.0,0.562
1129,0.0,0.0,0.0,1.0
1130,0.0,0.0,0.0,1.0
1131,0.1027,0.203,0.172,0.625
1132,0.7311,0.305,0.0,0.695
1133,0.0,0.0,0.0,1.0
1134,0.0,0.0,0.0,1.0
1135,0.0,0.0,0.0,1.0
1136,-0.296,0.0,1.0,0.0
1137,0.4215,0.091,0.0,0.909
1138,-0.2732,0.0,0.07,0.93
1139,0.0772,0.394,0.0,0.606
1140,0.0,0.0,0.0,1.0
1141,0.0,0.0,0.0,1.0
1142,0.0,0.0,0.0,1.0
1143,0.0772,0.067,0.061,0.871
1144,0.9136,0.312,0.0,0.688
1145,-0.296,0.0,0.268,0.732
1146,0.0,0.0,0.0,1.0
1147,0.6808,0.28,0.0,0.72
1148,0.3182,1.0,0.0,0.0
1149,0.0,0.0,0.0,1.0
1150,-0.5983,0.0,0.29,0.71
1151,0.0,0.0,0.0,1.0
1152,0.0,0.0,0.0,1.0
1153,0.0,0.0,0.0,1.0
1154,0.0,0.0,0.0,1.0
1155,0.3291,0.193,0.0,0.807
1156,0.0,0.0,0.0,1.0
1157,0.5563,0.339,0.0,0.661
1158,-0.4199,0.0,0.736,0.264
1159,0.6705,0.339,0.076,0.585
1160,0.0,0.0,0.0,0.0
1161,0.0,0.0,0.0,1.0
1162,0.34,0.098,0.0,0.902
1163,0.0,0.0,0.0,0.0
1164,0.4019,0.278,0.0,0.722
1165,0.4767,0.154,0.0,0.846
1166,0.0,0.0,0.0,1.0
1167,0.0,0.0,0.0,1.0
1168,-0.0891,0.0,0.055,0.945
1169,0.3612,0.294,0.0,0.706
1170,0.0,0.0,0.0,1.0
1171,0.0,0.0,0.0,1.0
1172,0.4215,0.737,0.0,0.263
1173,0.0,0.0,0.0,0.0
1174,0.0,0.0,0.0,1.0
1175,0.0,0.0,0.0,1.0
1176,-0.25,0.0,0.143,0.857
1177,0.4019,1.0,0.0,0.0
1178,0.4019,1.0,0.0,0.0
1179,0.0,0.0,0.0,1.0
1180,-0.296,0.091,0.133,0.777
1181,0.0,0.0,0.0,1.0
1182,0.5023,0.124,0.0,0.876
1183,0.9022,0.426,0.089,0.485
1184,0.0,0.0,0.0,1.0
1185,0.1531,0.103,0.069,0.828
1186,0.7177,0.212,0.0,0.788
1187,-0.4767,0.0,0.194,0.806
1188,0.0,0.0,0.0,1.0
1189,0.4019,1.0,0.0,0.0
1190,0.0,0.0,0.0,1.0
1191,0.0,0.0,0.0,1.0
1192,0.4019,0.091,0.0,0.909
1193,0.6908,0.602,0.173,0.226
1194,0.838,0.332,0.0,0.668
1195,0.1779,0.141,0.108,0.751
1196,0.4019,1.0,0.0,0.0
1197,0.4588,0.429,0.0,0.571
1198,0.296,0.423,0.0,0.577
1199,0.6894,0.289,0.098,0.612
1200,0.0,0.0,0.0,1.0
1201,0.0,0.0,0.0,1.0
1202,0.0,0.0,0.0,0.0
1203,0.0,0.0,0.0,1.0
1204,0.0,0.0,0.0,1.0
1205,0.4019,1.0,0.0,0.0
1206,-0.2815,0.0,0.192,0.808
1207,0.296,0.216,0.0,0.784
1208,-0.5267,0.0,0.101,0.899
1209,0.0,0.0,0.0,0.0
1210,0.0,0.0,0.0,1.0
1211,0.0,0.0,0.0,1.0
1212,-0.2714,0.118,0.21,0.673
1213,0.2023,0.107,0.068,0.825
1214,0.5563,0.11,0.0,0.89
1215,0.0,0.0,0.0,1.0
1216,-0.5255,0.0,0.115,0.885
1217,0.0,0.0,0.0,1.0
1218,0.4939,0.762,0.0,0.238
1219,0.0,0.0,0.0,1.0
1220,0.5859,1.0,0.0,0.0
1221,-0.296,0.0,0.239,0.761
1222,0.0,0.0,0.0,1.0
1223,0.6249,0.672,0.0,0.328
1224,0.0,0.0,0.0,1.0
1225,0.0,0.0,0.0,1.0
1226,0.0,0.0,0.0,1.0
1227,0.6369,0.634,0.0,0.366
1228,0.7836,0.633,0.0,0.367
1229,0.0,0.0,0.0,1.0
1230,0.0,0.0,0.0,1.0
1231,0.0,0.0,0.0,1.0
1232,0.3182,0.247,0.0,0.753
1233,0.4588,0.25,0.0,0.75
1234,0.0,0.0,0.0,1.0
1235,0.7783,0.493,0.0,0.507
1236,0.4019,0.403,0.0,0.597
1237,0.6249,0.451,0.0,0.549
1238,0.0,0.0,0.0,1.0
1239,-0.1779,0.0,1.0,0.0
1240,0.0,0.0,0.0,1.0
1241,0.7003,0.537,0.0,0.463
1242,0.0,0.0,0.0,1.0
1243,0.0,0.0,0.0,1.0
1244,0.0,0.0,0.0,0.0
1245,0.0345,0.069,0.065,0.866
1246,0.4019,1.0,0.0,0.0
1247,0.0,0.0,0.0,1.0
1248,0.4215,0.123,0.0,0.877
1249,0.0,0.0,0.0,1.0
1250,-0.5267,0.0,0.175,0.825
1251,0.5719,0.27,0.0,0.73
1252,0.0,0.0,0.0,1.0
1253,0.296,1.0,0.0,0.0
1254,0.4588,0.375,0.0,0.625
1255,0.4497,0.148,0.0,0.852
1256,-0.6542,0.069,0.33,0.601
1257,0.4782,0.306,0.102,0.592
1258,0.6588,0.594,0.0,0.406
1259,0.7003,1.0,0.0,0.0
1260,0.0,0.0,0.0,1.0
1261,0.0,0.0,0.0,1.0
1262,0.7964,0.252,0.0,0.748
1263,-0.4588,0.0,0.182,0.818
1264,0.7088,0.237,0.0,0.763
1265,0.6814,0.23,0.124,0.646
1266,0.0,0.0,0.0,1.0
1267,0.2732,0.067,0.042,0.891
1268,0.8016,0.233,0.0,0.767
1269,0.3774,0.462,0.0,0.538
1270,0.8313,0.274,0.0,0.726
1271,0.0258,0.048,0.0,0.952
1272,0.0,0.0,0.0,1.0
1273,0.9279,0.286,0.036,0.678
1274,-0.1027,0.0,0.149,0.851
1275,0.0,0.0,0.0,1.0
1276,0.5106,1.0,0.0,0.0
1277,0.0,0.0,0.0,1.0
1278,0.4019,0.278,0.0,0.722
1279,0.2023,0.474,0.0,0.526
1280,0.765,0.388,0.0,0.612
1281,0.1027,0.055,0.0,0.945
1282,0.2023,0.13,0.0,0.87
1283,-0.2675,0.181,0.266,0.552
1284,-0.4019,0.0,0.13,0.87
1285,0.6369,0.344,0.0,0.656
1286,0.0,0.101,0.074,0.824
1287,0.3382,0.147,0.097,0.756
1288,0.34,0.225,0.108,0.667
1289,-0.0258,0.488,0.512,0.0
1290,0.8172,0.652,0.0,0.348
1291,0.0,0.0,0.0,1.0
1292,-0.296,0.0,0.081,0.919
1293,-0.296,0.0,0.115,0.885
1294,0.0,0.0,0.0,1.0
1295,0.0,0.0,0.0,1.0
1296,0.0,0.0,0.0,1.0
1297,0.5267,0.298,0.0,0.702
1298,0.0,0.0,0.0,1.0
1299,0.0,0.0,0.0,1.0
1300,0.0,0.0,0.0,0.0
1301,0.7857,0.225,0.045,0.73
1302,0.4019,1.0,0.0,0.0
1303,0.4215,0.737,0.0,0.263
1304,0.0,0.0,0.0,1.0
1305,0.296,0.062,0.0,0.937
1306,0.0,0.0,0.0,1.0
1307,-0.2869,0.072,0.111,0.817
1308,-0.126,0.062,0.077,0.862
1309,0.0,0.0,0.0,0.0
1310,0.8126,0.296,0.0,0.704
1311,0.0,0.0,0.0,0.0
1312,0.296,0.18,0.0,0.82
1313,0.7096,0.349,0.0,0.651
1314,0.0,0.0,0.0,1.0
1315,-0.34,0.0,0.167,0.833
1316,0.296,1.0,0.0,0.0
1317,-0.6908,0.0,0.305,0.695
1318,0.0,0.0,0.0,0.0
1319,0.4404,0.367,0.0,0.633
1320,0.0,0.0,0.0,1.0
1321,0.6249,0.506,0.0,0.494
1322,0.0,0.0,0.0,1.0
1323,0.0,0.0,0.0,1.0
1324,0.0,0.0,0.0,1.0
1325,0.631,0.183,0.0,0.817
1326,0.4215,0.583,0.0,0.417
1327,0.0,0.0,0.0,1.0
1328,0.0,0.0,0.0,1.0
1329,0.0,0.0,0.0,1.0
1330,0.0,0.0,0.0,1.0
1331,0.4215,1.0,0.0,0.0
1332,0.0,0.0,0.0,1.0
1333,0.4215,0.737,0.0,0.263
1334,0.0,0.0,0.0,1.0
1335,0.0,0.0,0.0,1.0
1336,0.3182,0.697,0.0,0.303
1337,0.0,0.0,0.0,1.0
1338,0.4939,0.762,0.0,0.238
1339,-0.4037,0.112,0.249,0.64
1340,0.3612,0.143,0.0,0.857
1341,0.0,0.0,0.0,1.0
1342,0.6688,0.333,0.0,0.667
1343,0.296,0.306,0.0,0.694
1344,0.0,0.0,0.0,1.0
1345,-0.3182,0.0,0.187,0.813
1346,0.0,0.0,0.0,1.0
1347,0.0,0.0,0.0,1.0
1348,0.0,0.0,0.0,1.0
1349,0.0,0.0,0.0,1.0
1350,0.1027,0.077,0.066,0.856
1351,0.6249,0.804,0.0,0.196
1352,0.0,0.0,0.0,1.0
1353,0.6801,0.444,0.0,0.556
1354,0.0,0.0,0.0,1.0
1355,-0.4201,0.0,0.358,0.642
1356,0.0,0.0,0.0,1.0
1357,0.6249,0.194,0.0,0.806
1358,0.4754,0.756,0.0,0.244
1359,0.0,0.0,0.0,1.0
1360,0.0,0.0,0.0,1.0
1361,0.0,0.0,0.0,1.0
1362,0.0,0.0,0.0,1.0
1363,-0.3612,0.0,0.714,0.286
1364,0.5423,0.191,0.0,0.809
1365,0.0,0.0,0.0,1.0
1366,0.0,0.0,0.0,1.0
1367,0.3182,1.0,0.0,0.0
1368,0.0,0.0,0.0,0.0
1369,-0.34,0.0,0.194,0.806
1370,0.0,0.0,0.0,1.0
1371,0.0,0.0,0.0,0.0
1372,0.0,0.0,0.0,1.0
1373,0.5267,0.268,0.0,0.732
1374,-0.25,0.112,0.143,0.745
1375,0.274,0.111,0.042,0.846
1376,-0.34,0.0,0.156,0.844
1377,-0.4145,0.073,0.172,0.754
1378,0.8313,0.796,0.0,0.204
1379,0.0,0.0,0.0,1.0
1380,0.6249,0.506,0.0,0.494
1381,-0.3818,0.0,0.722,0.278
1382,0.0,0.0,0.0,1.0
1383,0.3818,0.328,0.203,0.469
1384,0.0,0.0,0.0,1.0
1385,0.6369,0.457,0.0,0.543
1386,0.3182,1.0,0.0,0.0
1387,0.802,0.577,0.0,0.423
1388,-0.5574,0.0,0.419,0.581
1389,0.5267,0.254,0.0,0.746
1390,0.6705,0.18,0.0,0.82
1391,0.0,0.0,0.0,0.0
1392,0.3291,0.122,0.084,0.794
1393,0.0,0.0,0.0,0.0
1394,-0.4717,0.0,0.434,0.566
1395,0.3612,0.185,0.0,0.815
1396,0.4404,0.266,0.0,0.734
1397,0.0,0.0,0.0,0.0
1398,0.0,0.0,0.0,1.0
1399,0.0,0.0,0.0,1.0
1400,0.0,0.0,0.0,1.0
1401,0.4912,0.345,0.141,0.513
1402,0.0,0.0,0.0,0.0
1403,0.3182,1.0,0.0,0.0
1404,0.4284,0.168,0.0,0.832
1405,0.4019,0.153,0.0,0.847
1406,0.0,0.0,0.0,0.0
1407,0.2732,1.0,0.0,0.0
1408,0.4588,1.0,0.0,0.0
1409,0.0,0.0,0.0,1.0
1410,0.4199,0.318,0.0,0.682
1411,0.0,0.0,0.0,1.0
1412,0.5423,0.529,0.0,0.471
1413,-0.3182,0.0,0.119,0.881
1414,-0.6187,0.0,0.158,0.842
1415,-0.5423,0.0,0.28,0.72
1416,0.6249,0.804,0.0,0.196
1417,0.4588,1.0,0.0,0.0
1418,0.0,0.0,0.0,1.0
1419,0.8387,0.599,0.0,0.401
1420,-0.3818,0.0,0.342,0.658
1421,0.0,0.0,0.0,1.0
1422,0.0,0.0,0.0,1.0
1423,0.0,0.0,0.0,1.0
1424,0.0,0.0,0.0,1.0
1425,0.6239,0.45,0.0,0.55
1426,0.0,0.0,0.0,1.0
1427,0.0,0.0,0.0,0.0
1428,0.4588,1.0,0.0,0.0
1429,0.5563,0.174,0.0,0.826
1430,0.2585,0.253,0.0,0.747
1431,0.0,0.0,0.0,1.0
1432,0.0,0.0,0.0,0.0
1433,0.0,0.0,0.0,1.0
1434,0.3802,0.341,0.0,0.659
1435,0.5859,0.655,0.0,0.345
1436,0.6249,0.804,0.0,0.196
1437,0.8015,0.31,0.085,0.605
1438,0.0,0.0,0.0,1.0
1439,0.5093,0.622,0.0,0.378
1440,0.4939,0.262,0.0,0.738
1441,0.3182,0.697,0.0,0.303
1442,0.0,0.0,0.0,1.0
1443,0.4588,0.375,0.0,0.625
1444,-0.1511,0.0,0.086,0.914
1445,0.8513,0.436,0.0,0.564
1446,0.0,0.0,0.0,1.0
1447,0.3182,1.0,0.0,0.0
1448,0.4019,1.0,0.0,0.0
1449,0.0,0.0,0.0,1.0
1450,0.0,0.0,0.0,1.0
